OBJECTID,SPECIES_CO,SPECIES_BO,WATERGAS,GSLENGTH,GSWIDTH,ADDRESS,STREET,SUFFIX,SIDE,SITE,ONSTR,FROMSTR,TOSTR,X,Y,LATITUDE,LONGITUDE,GlobalID,SiteUsage,Quadrant,MgmtDesignation,x2,y2
11800,"Planetree, London",Platanus hybrida,No,0,0,1401,HARRISBURG PIKE, ,Side,0,WARBLER RD, , ,2365170.279,268387.4116,40.06134512,-76.33279008,080adca6-391d-41d3-8d5a-c456ee951c7e,Tree,NWA,Park,-76.33279008,40.06134511
11136,"Maple, Sugar",Acer saccharum,No,0,0,1401,HARRISBURG PIKE, ,Side,0,BLUEBIRD DR, , ,2365040.73,268225.1143,40.06090535,-76.33326215,4519faa1-e842-412a-bc7a-85f57bb80316,Tree,NWA,Park,-76.33326215,40.06090535
11465,"Maple, Norway",Acer platanoides,No,0,0,1401,HARRISBURG PIKE, ,Side,0,WARBLER RD, , ,2365541.46,268667.9426,40.06209875,-76.33144806,9a2c50ef-5ede-4424-bd1b-2515a0d4e491,Tree,NWA,Park,-76.33144806,40.06209875
11726,Ginkgo,Ginkgo biloba,No,0,0,1401,HARRISBURG PIKE, ,Side,0,GOLDFINCH RD, , ,2364852.199,269016.5431,40.06308594,-76.33389027,9bb232ab-4f65-41d6-99e6-dd79ab537753,Tree,NWA,Park,-76.33389027,40.06308594
4140,Ginkgo,Ginkgo biloba,No,0,0,517,N QUEEN ST, ,Front,0,N QUEEN ST, , ,2372424.753,263054.4198,40.0463849,-76.30718738,71718a34-6a87-4288-aa4b-9cf2b64575fe,Tree,NEQ,Street,-76.30718738,40.0463849
3734,Plum,Prunus species,No,0,0,221,E LEMON ST, ,Side,0,N LIME ST, , ,2373678.455,262888.8069,40.04587402,-76.30271967,1e910d84-e5fb-4dd5-b5a9-2938b1e7b164,Tree,NEQ,Street,-76.30271967,40.04587402
3144,"Oak, Northern Red",Quercus rubra,No,0,0,627,N MARSHALL ST, ,Front,0,N MARSHALL ST, , ,2375471.704,263579.3462,40.04768853,-76.29627482,1794e25c-c1d1-494d-b0f8-223043ad1970,Tree,NEQ,Street,-76.29627482,40.04768853
9215,"Maple, Freeman",Acer x freemanii,No,0,0,323,N BROAD ST, ,Side,0,E MADISON ST, , ,2377818.381,262743.2617,40.04528735,-76.28794333,ea79371f-6e9e-48c7-8588-f9052e753265,Tree,NEA,Street,-76.28794333,40.04528735
8480,Goldenrain Tree,Koelreuteria paniculata,No,0,0,811,STATE ST, ,Front,0,STATE ST, , ,2367840.77,264484.3853,40.05051422,-76.32347593,faaa5bfb-ad09-4fc0-b6ca-dbe72125cb9c,Tree,NWQ,Street,-76.32347593,40.05051422
12129,"Redcedar, Eastern",Juniperus virginiana,No,0,0,150,PITNEY RD, ,Front,0,PITNEY RD, , ,2384026.766,264265.7663,40.04918193,-76.26568015,cc25247e-dad7-493b-b4e4-00a0ef7339a2,Tree,NEA,Park,-76.26568015,40.04918193
5563,Vacant site unsuitable,Vacant site unsuitable,No,30,12,151,W WALNUT ST, ,Side,0,N PRINCE ST, , ,2371996.256,261699.4976,40.04268519,-76.30879667,df1dbcd7-1735-48f6-a516-b4d3a5dae8dc,Vacant,NWQ,Street,-76.30879667,40.04268518
5394,Apple,Malus species,No,0,0,104,E WALNUT ST, ,Front,0,E WALNUT ST, , ,2373341.054,261797.811,40.04289469,-76.30398844,526d0010-7d74-4337-afce-bace0f42ca93,Tree,NEQ,Street,-76.30398844,40.04289469
7813,"Maple, Red",Acer rubrum,No,0,0,125,N ANN ST, ,Front,0,N ANN ST, , ,2375739.403,261333.0278,40.04151086,-76.2954509,ff1807e1-9bb7-4afb-9bb8-b3ec8646b0bf,Tree,NEQ,Street,-76.2954509,40.04151086
8219,"Maple, Red",Acer rubrum,No,0,0,825,E CHESTNUT ST, ,Side,0,N RESERVOIR ST, , ,2377288.003,261991.7463,40.04324872,-76.28988183,3df9600a-56b6-41e1-bff6-cb2c52cb8e43,Tree,NEQ,Street,-76.28988183,40.04324872
6559,Yellowwood,Cladrastis kentukea,No,0,0,901,BUCHANAN AVE, ,Rear,0,RACE AVE, , ,2367949.12,263026.4299,40.04650768,-76.32317308,40ca201b-2c9c-4548-8a5a-7bc5c2cc012a,Tree,NWQ,Park,-76.32317308,40.04650768
6390,"Maple, Freeman",Acer x freemanii,No,0,0,620,N CHARLOTTE ST, ,Rear,0,LANCASTER AVE, , ,2370121.421,263604.4238,40.04799753,-76.31538148,d0d9d3a5-1690-4ac7-a73c-eed558409c8d,Tree,NWQ,Street,-76.31538148,40.04799753
1223,"Maple, Red",Acer rubrum,No,0,0,512,E KING ST, ,Front,0,E KING ST, , ,2376001.962,260483.3359,40.0391668,-76.29456329,54896697-c0fe-469b-8861-f3a92a1656c1,Tree,SEQ,Street,-76.29456329,40.0391668
1149,Vacant site small,Vacant site small,No,6,6,61,S MARSHALL ST, ,Front,0,S MARSHALL ST, , ,2376479.624,260184.1017,40.03832385,-76.29287522,d7bf97a3-1c0b-466b-8a65-601d25fd16aa,Vacant,SEQ,Street,-76.29287522,40.03832385
9805,Horsechestnut,Aesculus hippocastanum,No,0,0,701,E KING ST, ,Side,0,N FRANKLIN ST, , ,2377000.113,260981.2726,40.04048829,-76.29096956,20758671-c378-44a6-91d0-cd9b97fd82ee,Tree,NEQ,Park,-76.29096956,40.04048829
5726,"Cherry, Yoshino Flowering",Prunus yedoensis,Yes,0,0,351,N MULBERRY ST, ,Side,0,W LEMON ST, , ,2371270.12,262085.8511,40.04377813,-76.31136733,ffd1684a-8939-4821-afaf-b3dac70055f4,Tree,NWQ,Street,-76.31136733,40.04377813
4567,"Planetree, London",Platanus hybrida,Yes,0,0,324,N DUKE ST, ,Front,0,N DUKE ST, , ,2373128.103,262021.1213,40.04351719,-76.30473587,774e5eeb-79a8-4810-844a-a468ebb5e14a,Tree,NEQ,Street,-76.30473587,40.04351719
3473,"Maple, Red",Acer rubrum,No,0,0,236,N QUEEN ST, ,Rear,0,N MARKET ST, , ,2372391.906,261369.8275,40.04176259,-76.30740297,2de5d779-a0dd-471a-b19e-32c93de873e3,Tree,NWQ,Street,-76.30740297,40.04176259
227,Apple,Malus species,No,0,0,215,S QUEEN ST, ,Front,0,S QUEEN ST, , ,2373135.039,258652.5077,40.03427087,-76.30490797,543e5223-676a-45a9-a6da-3c841e60aacc,Tree,SEQ,Street,-76.30490797,40.03427087
153,Ginkgo,Ginkgo biloba,No,0,0,10,W FARNUM ST, ,Side,0,S QUEEN ST, , ,2373063.84,258799.7451,40.0346782,-76.3051536,f5e6a5a8-3b4d-4bde-b0fd-2cb20a0b4559,Tree,SWQ,Street,-76.3051536,40.0346782
6227,"Pear, Callery",Pyrus calleryana,No,0,0,137,S PRINCE ST, ,Front,0,S PRINCE ST, , ,2372492.596,258929.555,40.03506013,-76.30718579,a0413e90-a242-4ff9-bd1c-5c63ff16a9db,Tree,SWQ,Street,-76.30718579,40.03506013
817,"Maple, Red",Acer rubrum,No,0,0,121,STEVENS AVE, ,Side,0,NEW DAUPHIN ST, , ,2377439.647,259248.8681,40.03571335,-76.2895023,6c40b4a5-7f9d-4f1a-808a-3e14bfb8f57d,Tree,SEQ,Street,-76.2895023,40.03571335
2480,"Linden, Littleleaf",Tilia cordata,Yes,0,0,37,N MULBERRY ST, ,Front,0,N MULBERRY ST, , ,2371499.413,260202.1338,40.03859754,-76.31065813,289b0e18-1ad0-4105-b29f-dcc3f156e544,Tree,NWQ,Street,-76.31065813,40.03859753
8050,"Pear, Callery",Pyrus calleryana,No,0,0,30,N ANN ST, ,Side,0,E GRANT ST, , ,2375788.729,260755.5831,40.03992369,-76.29530873,e6def796-980c-4713-bf1f-58638aa1cc09,Tree,NEQ,Street,-76.29530873,40.03992369
1813,"Dogwood, Flowering",Cornus florida,No,0,0,548,S ANN ST, ,Side,0,CHESAPEAKE ST, , ,2376389.054,257234.2821,40.03023146,-76.29337239,4612d2b0-3d93-4557-b183-0d2a38793592,Tree,SEQ,Street,-76.29337239,40.03023145
9473,"Hackberry, Northern",Celtis occidentalis,No,0,0,240,CIRCLE AVE, ,Front,0,CIRCLE AVE, , ,2379058.305,256176.2266,40.02720612,-76.2839046,1d4d69a2-816f-45fe-b010-46f82036c008,Tree,SEA,Street,-76.2839046,40.02720612
7223,Stump,Stump,No,20,20,405,PEARL ST, ,Front,0,PEARL ST, , ,2368235.004,258141.1879,40.03308619,-76.32243415,ebf4b183-4151-43e6-a8e1-63cc8fe08935,Stump,SWQ,Street,-76.32243414,40.03308619
7386,Plum,Prunus species,No,0,0,801,MANOR ST, ,Front,0,MANOR ST, , ,2369028.559,257660.184,40.03173071,-76.31962845,fa23f912-350f-4f69-8ff3-0f15b4b290f8,Tree,SWQ,Street,-76.31962845,40.0317307
5136,"Maple, Silver",Acer saccharinum,No,0,0,666,FREMONT ST, ,Front,0,FREMONT ST, , ,2370873.041,257453.8382,40.03108214,-76.31305457,f5e620e0-5099-48ef-ac1c-6048ff3cf279,Tree,SWQ,Street,-76.31305457,40.03108214
1484,"Maple, Red",Acer rubrum,No,0,0,2,E KING ST, ,Side,0,S QUEEN ST, , ,2372975.733,259654.0076,40.0370269,-76.30541831,c3774ab5-4401-4fc8-87a0-e2149d83b972,Tree,SEQ,Street,-76.30541831,40.03702689
4804,"Maple, Norway",Acer platanoides,Yes,0,0,903,ST JOSEPH ST, ,Front,0,ST JOSEPH ST, , ,2369542.759,256627.7784,40.02887413,-76.31785225,582b5bbc-dec8-4304-95db-2eab6f487525,Tree,SWQ,Street,-76.31785225,40.02887413
4730,"Maple, Red",Acer rubrum,No,0,0,744,POPLAR ST, ,Front,0,POPLAR ST, , ,2370194.213,257034.0423,40.0299602,-76.31550271,290b6621-2f2e-47e0-87d7-9fa92b5a9afa,Tree,SWQ,Street,-76.31550271,40.0299602
10804,Hackberry,Celtis species,No,0,0,525,FAIRVIEW AVE, ,Side,0,WABANK ST, , ,2371418.183,256356.717,40.02804645,-76.31117195,1e4ccf4f-335e-439d-8b0f-c3e57e1eebf5,Tree,SWQ,Park,-76.31117195,40.02804645
10469,"Maple, Norway",Acer platanoides,No,0,0,525,FAIRVIEW AVE, ,Rear,0,NEW DORWART ST, , ,2371793.661,256135.1533,40.02742151,-76.30984425,f7d16aca-f556-4ccc-8b08-5573398e4e3b,Tree,SWQ,Park,-76.30984425,40.02742151
10140,Stump,Stump,No,99,99,525,FAIRVIEW AVE, ,Rear,0,NEW DORWART ST, , ,2371848.22,256327.9314,40.0279482,-76.30963822,7a847adf-5ae8-4227-b364-aae37d51cd20,Stump,SWQ,Park,-76.30963822,40.0279482
488,Apple,Malus species,No,0,0,801,S DUKE ST, ,Front,0,S DUKE ST, , ,2375773.184,257337.6279,40.03054298,-76.29556527,203a597a-554f-4fd5-a52d-b74c7901239f,Tree,SEQ,Park,-76.29556527,40.03054298
4753,"Maple, Red",Acer rubrum,No,0,0,201,SEYMOUR ST, ,Front,0,SEYMOUR ST, , ,2372176.539,255678.8867,40.02615202,-76.30850383,e24f8215-6bf4-48df-8690-891785190dbc,Tree,SWQ,Street,-76.30850383,40.02615202
11159,"Maple, Red",Acer rubrum,No,0,0,525,FAIRVIEW AVE, ,Side,0,WABANK ST, , ,2371293.981,256345.2266,40.02802046,-76.31161606,0151696b-5f2a-4161-b7df-c148234db2cd,Tree,SWQ,Park,-76.31161606,40.02802046
10495,"Maple, Norway",Acer platanoides,No,0,0,525,FAIRVIEW AVE, ,Side,0,NEW DORWART ST, , ,2371685.535,256414.405,40.02819283,-76.31021404,2d40cd73-836f-45b8-92ba-a119dff796c1,Tree,SWQ,Park,-76.31021404,40.02819283
10446,"Locust, Black",Robinia pseudoacacia,No,0,0,525,FAIRVIEW AVE, ,Rear,0,NEW DORWART ST, , ,2371805.634,256127.891,40.02740104,-76.30980192,0aae025e-297c-4510-9514-f30ffeed9a21,Tree,SWQ,Park,-76.30980192,40.02740104
204,"Maple, Red",Acer rubrum,No,0,0,50,CHESAPEAKE ST, ,Front,0,CHESAPEAKE ST, , ,2374257.216,256244.0367,40.02760975,-76.30104212,edeb52fe-dd21-451d-861e-91f20e98d80c,Tree,SEQ,Street,-76.30104212,40.02760975
1839,"Honeylocust, Thornless",Gleditsia triacanthos inermis,No,0,0,731,S FRANKLIN ST, ,Side,0,ALMANAC AVE, , ,2377680.548,256606.0709,40.02844861,-76.28879825,57defa9b-cf86-4ed7-8f56-2437c30bba7e,Tree,SEQ,Street,-76.28879825,40.02844861
12155,"Planetree, London",Platanus hybrida,No,0,0,150,PITNEY RD, ,Side,0,ARTHUR E MORRIS PKWY, , ,2382437.616,264804.2896,40.05073321,-76.27132355,69357de2-4e39-4e68-a6aa-24b8823b93af,Tree,NEA,Park,-76.27132355,40.05073321
11110,"Ash, Green",Fraxinus pennsylvanica,No,0,0,1401,HARRISBURG PIKE, ,Side,0,BLUEBIRD DR, , ,2365033.775,268197.2151,40.06082908,-76.33328859,d68e4f1d-9f4b-443f-85ae-13665c68ce6a,Tree,NWA,Park,-76.33328859,40.06082908
12204,"Cherry, Sweet",Prunus avium,No,0,0,1401,HARRISBURG PIKE, ,Side,0,CHICKADEE RD, , ,2366100.444,268824.8068,40.06250464,-76.32944225,9cebbe63-d0b2-4bba-841d-f8673f9cc78d,Tree,NWA,Park,-76.32944225,40.06250464
8405,"Sycamore, American",Platanus occidentalis,No,0,0,518,STATE ST, ,Front,0,STATE ST, , ,2367432.195,263009.3174,40.04648363,-76.3250202,44e2a2df-e8f5-4815-8c5e-5cfbb015011f,Tree,NWQ,Street,-76.3250202,40.04648362
5749,"Hornbeam, American",Carpinus caroliniana,Yes,0,0,425,N PRINCE ST, ,Front,0,N PRINCE ST, , ,2371941.504,262510.8638,40.04491464,-76.30894491,e1b2fd72-0950-49c6-a569-53e6ec11901f,Tree,NWQ,Street,-76.30894491,40.04491463
4544,"Maple, Red",Acer rubrum,No,0,0,117,E FREDERICK ST, ,Front,0,E FREDERICK ST, , ,2373135.109,263700.1441,40.04812537,-76.3046127,9bb8f595-3229-40f2-8478-1c531c6d9603,Tree,NEQ,Street,-76.3046127,40.04812537
8454,Vacant site unsuitable,Vacant site unsuitable,Yes,3,2,48,W FREDERICK ST, ,Side,0,N PRINCE ST, , ,2371802.598,263425.69,40.04743183,-76.30938768,22a6b0d9-a032-484c-b04c-ff02b902622c,Vacant,NWQ,Street,-76.30938768,40.04743183
4495,Ginkgo,Ginkgo biloba,Yes,0,0,137,E FREDERICK ST, ,Front,0,E FREDERICK ST, , ,2373315.113,263726.1925,40.04818878,-76.30396831,1976c921-d6ef-4411-9dee-b403b1b7189c,Tree,NEQ,Street,-76.30396831,40.04818877
4089,"Elm, American",Ulmus americana,Yes,0,0,609,N LIME ST, ,Front,0,N LIME ST, , ,2373521.894,263860.7131,40.0485487,-76.30322193,2529d5a4-c823-4448-be00-16254e204531,Tree,NEQ,Street,-76.30322193,40.0485487
7741,"Oak, Northern Red",Quercus rubra,No,0,0,237,E ORANGE ST, ,Front,0,E ORANGE ST, , ,2374441.183,260838.262,40.04021145,-76.30011597,fa951db4-a779-4401-8315-d496e2df93f6,Tree,NEQ,Street,-76.30011597,40.04021145
4212,"Pear, Callery 'Bradford'",Pyrus calleryana 'Bradford',No,0,0,307,COLLEGE AVE, ,Side,0,W WALNUT ST, , ,2368832.389,261207.4563,40.04147583,-76.3201238,041469d0-99dc-4708-9e64-57b4bcd2d5bc,Tree,NWQ,Street,-76.3201238,40.04147583
3450,"Maple, Red",Acer rubrum,No,0,0,422,W WALNUT ST, ,Front,0,W WALNUT ST, , ,2370463.883,261384.8629,40.04189011,-76.31428728,fc3b887d-26d2-469d-9128-2ddbd2a75dc6,Tree,NWQ,Street,-76.31428728,40.04189011
3499,"Maple, Red",Acer rubrum,Yes,0,0,239,N MULBERRY ST, ,Front,0,N MULBERRY ST, , ,2371340.244,261360.713,40.04178467,-76.3111591,b6408b4b-537f-45e2-ae88-16338c6b2567,Tree,NWQ,Street,-76.3111591,40.04178467
10114,"Dogwood, Kousa",Cornus kousa,No,0,0,135,N LIME ST, ,Side,0,E CHESTNUT ST, , ,2374127.156,261257.6757,40.04137679,-76.30121279,b38da8f5-a9b0-4fbd-b789-d84bf671cede,Tree,NEQ,Park,-76.30121279,40.04137678
7790,Stump,Stump,No,99,3,238,N MARSHALL ST, ,Front,0,N MARSHALL ST, , ,2376110.416,262142.9286,40.04371705,-76.2940783,1fd4c35f-95a4-4701-935c-53d597a7f3a5,Stump,NEQ,Street,-76.2940783,40.04371705
2454,"Crabapple, Common",Malus sylvestris,No,0,0,349,W ORANGE ST, ,Front,0,W ORANGE ST, , ,2370966.98,260301.9394,40.03889528,-76.31255362,ab205a58-5b15-4358-92e4-c38a48cd0e4d,Tree,NWQ,Street,-76.31255362,40.03889528
3548,"Hophornbeam, Eastern",Ostrya virginiana,No,0,0,423,W CHESTNUT ST, ,Side,0,LANCASTER AVE, , ,2370499.968,260921.6517,40.04061709,-76.31418532,a42703d2-9a03-4f68-9bb7-11f276f866dd,Tree,NWQ,Street,-76.31418532,40.04061709
2503,"Ironwood, Persian",Parrotia persica,No,0,0,23,N PRINCE ST, ,Front,0,N PRINCE ST, , ,2372299.428,260103.2089,40.03829018,-76.3078071,b2750922-fd61-4e7e-9d96-444a59ab40f0,Tree,NWQ,Street,-76.3078071,40.03829018
10163,"Zelkova, Japanese",Zelkova serrata,No,0,0,136,N QUEEN ST, ,Front,0,N QUEEN ST, , ,2372651.018,260937.71,40.04056491,-76.30650288,57964f20-8fba-46ee-88f8-b12539cf333a,Tree,NWQ,Park,-76.30650288,40.04056491
1507,"Linden, Littleleaf",Tilia cordata,No,0,0,1,PENN SQ, ,Side,0,E KING ST, , ,2373040.666,260042.319,40.0380898,-76.30516375,b9ce2a4d-945f-4e33-81bc-0e07daf88ea0,Tree,NEQ,Street,-76.30516375,40.0380898
7864,Plum,Prunus species,No,0,0,301,E KING ST, ,Side,0,N SHIPPEN ST, , ,2374686.969,260335.6589,40.03882086,-76.29926775,542f8d5f-ea20-4d05-b53e-9a6691f2ec30,Tree,NEQ,Street,-76.29926775,40.03882086
6155,"Maple, Red",Acer rubrum,No,0,0,35,S PRINCE ST, ,Front,0,S PRINCE ST, , ,2372396.74,259497.1952,40.03662246,-76.30749496,78746a3e-31b2-4403-8674-07b25263248c,Tree,SWQ,Street,-76.30749496,40.03662246
1790,Vacant site unsuitable,Vacant site unsuitable,No,2,2,301,S BROAD ST, ,Front,0,S BROAD ST, , ,2378044.674,258714.9507,40.0342204,-76.28737346,70e5b27d-9b13-434b-9f20-7f8a71e4d6a1,Vacant,SEQ,Street,-76.28737346,40.03422039
6868,"Maple, Freeman",Acer x freemanii,Yes,0,0,121,RACE AVE, ,Front,0,RACE AVE, , ,2367365.754,260864.1664,40.04059865,-76.32538108,ee37a58f-4404-4611-bbf5-096914056afe,Tree,NWA,Street,-76.32538108,40.04059864
6794,"Hornbeam, American",Carpinus caroliniana,No,0,0,924,MARIETTA AVE, ,Front,0,MARIETTA AVE, , ,2367782.236,260960.4873,40.04084457,-76.32388825,ed8999e0-d1c0-4d90-97ec-c181b70f2cf5,Tree,NWQ,Street,-76.32388825,40.04084457
6745,"Planetree, London",Platanus hybrida,No,0,0,924,W WALNUT ST, ,Side,0,N WEST END AVE, , ,2368075.613,260985.6366,40.04090059,-76.32283913,ae104ab4-207d-4503-9a7e-182d19d8d993,Tree,NWQ,Street,-76.32283913,40.04090059
4163,"Linden, Littleleaf",Tilia cordata,No,0,0,224,NEVIN ST, ,Front,0,NEVIN ST, , ,2369467.267,260845.6332,40.04045447,-76.31787755,22db9ff4-8af1-4037-a21c-9e364ce48285,Tree,NWQ,Street,-76.31787755,40.04045447
9450,"Cypress, Bald",Taxodium distichum,No,0,0,97,LANDIS DR, ,Side,0,HOLLY LN, , ,2380966.819,257568.7407,40.03094103,-76.27700766,08ee18b8-bc4e-4796-adac-5e615d60a7f9,Tree,SEA,Street,-76.27700766,40.03094103
7200,"Sycamore, American",Platanus occidentalis,No,0,0,729,THIRD ST, ,Front,0,THIRD ST, , ,2368419.593,258659.4156,40.03450041,-76.32174511,715749e2-52fa-459f-b0ce-96199ee33b03,Tree,SWQ,Street,-76.32174511,40.03450041
7458,"Maple, Red",Acer rubrum,No,0,0,133,CORAL ST, ,Front,0,CORAL ST, , ,2369375.025,259121.0984,40.03572515,-76.3183068,c66dd88b-c0ef-4e35-bf5c-6025cf3e68f4,Tree,SWQ,Street,-76.3183068,40.03572515
7409,Ginkgo,Ginkgo biloba,No,0,0,402,W KING ST, ,Side,0,MANOR ST, , ,2370832.087,259562.869,40.03687274,-76.31307826,4dbb3eff-308a-40af-8a1b-f94c7a6b077f,Tree,SWQ,Street,-76.31307826,40.03687274
5159,"Maple, Red",Acer rubrum,No,0,0,435,ST JOSEPH ST, ,Front,0,ST JOSEPH ST, , ,2371526.25,258855.155,40.03489921,-76.3106407,5615de8f-c193-49b5-ae78-4f9d07d983b4,Tree,SWQ,Street,-76.3106407,40.03489921
1458,Plum,Prunus species,No,0,0,10,E VINE ST, ,Front,0,E VINE ST, , ,2373185.234,259420.8469,40.03637752,-76.30468384,e7deda40-1601-4bc9-89ba-3450ddd37c11,Tree,SEQ,Street,-76.30468384,40.03637752
5208,Vacant site unsuitable,Vacant site unsuitable,Yes,4,2,311,NEW DORWART ST, ,Front,0,NEW DORWART ST, , ,2371372.202,257787.835,40.03197657,-76.31125287,077e548c-7307-40f8-94ca-1d09a83aa3af,Vacant,SWQ,Street,-76.31125287,40.03197657
6204,"Maple, Paperbark",Acer griseum,Yes,0,0,260,S PRINCE ST, ,Front,0,S PRINCE ST, , ,2372514.885,258571.6491,40.03407677,-76.30712708,da62ff66-b545-47dd-a3ac-e4c5930733de,Tree,SWQ,Street,-76.30712708,40.03407677
5085,"Birch, Black",Betula lenta,No,0,0,238,S WATER ST, ,Front,0,S WATER ST, , ,2372227.5,258252.9123,40.0332148,-76.30817183,4ef6f08e-ff62-40a7-aac6-06459a621e5a,Tree,SWQ,Street,-76.30817183,40.0332148
9499,"Maple, Norway",Acer platanoides,No,0,0,601,S DUKE ST, ,Front,0,S DUKE ST, , ,2375166.819,257846.4999,40.03196709,-76.29770042,f8245b65-71e3-408c-be82-f3baf3caea66,Tree,SEQ,Park,-76.29770042,40.03196709
745,"Maple, Norway",Acer platanoides,No,0,0,768,S LIME ST, ,Side,0,SUSQUEHANNA ST, , ,2375966.097,257765.7648,40.03170938,-76.29485129,b553a9ab-a351-45a0-ac13-b8e85d77f5da,Tree,SEQ,Street,-76.29485129,40.03170938
794,Plum,Prunus species,No,0,0,315,SUSQUEHANNA ST, ,Side,0,S LIME ST, , ,2376081.303,257671.4117,40.03144519,-76.29444549,7cf5976d-05d6-481c-a3c8-a793fc49052b,Tree,SEQ,Street,-76.29444549,40.03144519
608,Plum,Prunus species,No,0,0,624,S QUEEN ST, ,Front,0,S QUEEN ST, , ,2373504.362,256053.1379,40.02711966,-76.30374124,05d28784-91d9-4c2c-a34c-5e122f93847c,Tree,SWQ,Street,-76.30374124,40.02711966
10681,Hackberry,Celtis species,No,0,0,525,FAIRVIEW AVE, ,Side,0,NEW DORWART ST, , ,2371699.177,256435.1164,40.02824906,-76.31016413,cf586738-779f-4447-bb78-d70892d75386,Tree,SWQ,Park,-76.31016413,40.02824906
4687,"Honeylocust, Thornless",Gleditsia triacanthos inermis,No,0,0,220,HAZEL ST, ,Side,0,S WATER ST, , ,2372368.965,256607.4482,40.02869207,-76.30776267,22949589-5e21-4a48-97f8-1105e0453b7d,Tree,SWQ,Street,-76.30776267,40.02869207
4681,"Honeylocust, Thornless",Gleditsia triacanthos inermis,No,0,0,0,HAZEL ST, ,Side,0,S WATER ST, , ,2372378.445,256729.3768,40.02902631,-76.30772171,9f65222c-940f-4353-8729-0907bdd9c4eb,Tree,SWQ,Street,-76.30772171,40.02902631
4853,"Zelkova, Japanese",Zelkova serrata,No,0,0,570,S WATER ST, ,Front,0,S WATER ST, , ,2372453.121,256205.9825,40.02758637,-76.30748561,961fd2c8-e9fc-4c02-9ecd-9f9705aea3f5,Tree,SWQ,Street,-76.30748561,40.02758637
602,Ginkgo,Ginkgo biloba,No,0,0,429,S QUEEN ST, ,Front,0,S QUEEN ST, , ,2373330.427,257376.4807,40.03075972,-76.3042849,4715585b-4560-4185-b6e0-a73519ed8e25,Tree,SEQ,Street,-76.3042849,40.03075972
11422,"Crabapple, Common",Malus sylvestris,No,0,0,1401,HARRISBURG PIKE, ,Side,0,KILLDEER RD, , ,2365071.859,269744.4448,40.06507418,-76.33306387,f4f9f3d7-04f4-4c46-a082-b8ffabdce45e,Tree,NWA,Park,-76.33306387,40.06507418
9187,"Oak, Northern Red",Quercus rubra,No,0,0,1000,NEW HOLLAND AVE, ,Front,0,NEW HOLLAND AVE, , ,2379521.132,267106.1343,40.05718474,-76.28160324,7d0636b6-7e24-4b17-932e-bcac1bda4e16,Tree,NEA,Street,-76.28160324,40.05718474
11179,"Dogwood, Flowering",Cornus florida,No,0,0,1401,HARRISBURG PIKE, ,Side,0,BLUEBIRD DR, , ,2364988.296,268351.2716,40.06125393,-76.33344222,072cec16-04ec-4b9a-bccf-f17484bd7a22,Tree,NWA,Park,-76.33344222,40.06125393
11843,"Hackberry, Northern",Celtis occidentalis,No,0,0,1401,HARRISBURG PIKE, ,Side,0,WARBLER RD, , ,2365297.287,268329.2145,40.06117978,-76.33233973,e2505651-6c47-4874-ad78-9d84d259eb23,Tree,NWA,Park,-76.33233972,40.06117978
11920,"Linden, Littleleaf",Tilia cordata,No,0,0,1401,HARRISBURG PIKE, ,Side,0,WOODTHRUSH CIR, , ,2364293.068,268899.1498,40.06278831,-76.33589434,83d3c700-54fe-4f27-a406-8e29c865cf3f,Tree,NWA,Park,-76.33589434,40.06278831
11351,"Linden, Bigleaf",Tilia platyphyllos,No,0,0,1401,HARRISBURG PIKE, ,Side,0,KILLDEER RD, , ,2365209.697,269666.115,40.06485311,-76.33257595,e78339cb-3277-4a30-afd5-402749831b1a,Tree,NWA,Park,-76.33257595,40.06485311
11345,"Planetree, London",Platanus hybrida,No,0,0,1401,HARRISBURG PIKE, ,Side,0,KILLDEER RD, , ,2365276.191,269573.9601,40.06459724,-76.3323437,57d4f263-2e2e-462e-9434-712c34785e5b,Tree,NWA,Park,-76.3323437,40.06459724
2689,"Buckeye, Ohio",Aesculus glabra,No,0,0,732,N CHRISTIAN ST, ,Front,0,N CHRISTIAN ST, , ,2372482.231,264283.1767,40.04975495,-76.30691039,f300345c-a50f-492a-a0a7-23385e3bd8c5,Tree,NEQ,Street,-76.30691039,40.04975495
12086,"Oak, Northern Red",Quercus rubra,No,0,0,150,PITNEY RD, ,Side,0,PRINCESS ANNE DR, , ,2383807.747,264650.9853,40.05024936,-76.26643926,16f94e7c-dfa9-4003-9e07-b07289791e2c,Tree,NEA,Park,-76.26643926,40.05024935
8766,Serviceberry,Amelanchier species,No,0,0,313,W LIBERTY ST, ,Median,0,THOMAS M ARMSTRONG BLVD, , ,2370195.665,264997.0213,40.05181656,-76.3150355,366a88a6-dec0-41a0-90a7-9108f1a65b32,Tree,NWA,Street,-76.3150355,40.05181656
2025,"Dogwood, Flowering",Cornus florida,No,0,0,275,E LIBERTY ST, ,Front,0,E LIBERTY ST, , ,2373688.916,265428.4843,40.05284433,-76.30253364,1d6e6768-3ec2-4123-9a25-c6d1a1cfc0f9,Tree,NEQ,Street,-76.30253364,40.05284433
9264,"Maple, Silver",Acer saccharinum,No,0,0,1501,ROBERT RD, ,Side,0,PRINCESS ANNE DR, , ,2382525.154,265509.9774,40.05266611,-76.27096869,b01b03d8-1416-407d-ba78-c16bdc2c7454,Tree,NEA,Street,-76.27096869,40.05266611
